70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1064.000000
"SPAN",  15.000000
"START WL",1056.500000
"STOP WL",1071.500000
"WLFREQ", 0
"REFL",-17.3
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3801
"SMPLINTVL",0.0039
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9025
"FREQPARM", 9025






1058.1026, -42.015
1058.1066, -41.765
1058.1105, -41.812
1058.1145, -42.347
1058.1184, -43.133
1058.1224, -44.249
1058.1263, -45.611
1058.1303, -46.644
1058.1342, -48.477
1058.1382, -50.196
1058.1421, -51.755
1058.1461, -53.195
1058.1500, -53.869
1058.1539, -54.106
1058.1579, -54.209
1058.1618, -54.105
1058.1658, -54.122
1058.1697, -53.940
1058.1737, -52.974
1058.1776, -52.138
1058.1816, -51.376
1058.1855, -50.300
1058.1895, -47.892
1058.1934, -45.276
1058.1974, -43.433
1058.2013, -41.061
1058.2053, -39.561
1058.2092, -38.492
1058.2132, -37.780
1058.2171, -37.480
1058.2211, -37.376
1058.2250, -37.615
1058.2289, -38.254
1058.2329, -39.226
1058.2368, -40.122
1058.2408, -41.773
1058.2447, -43.440
1058.2487, -45.108
1058.2526, -46.910
1058.2566, -48.144
1058.2605, -49.497
1058.2645, -50.052
1058.2684, -49.972
1058.2724, -49.995
1058.2763, -50.009
1058.2803, -49.940
1058.2842, -49.342
1058.2882, -48.380
1058.2921, -47.668
1058.2961, -46.917
1058.3000, -44.674
1058.3039, -42.111
1058.3079, -39.393
1058.3118, -37.275
1058.3158, -35.631
1058.3197, -34.489
1058.3237, -33.936
1058.3276, -33.415
1058.3316, -33.262
1058.3355, -33.471
1058.3395, -33.980
1058.3434, -34.564
1058.3474, -35.848
1058.3513, -37.315
1058.3553, -38.931
1058.3592, -40.705
1058.3632, -41.918
1058.3671, -43.822
1058.3711, -45.310
1058.3750, -45.915
1058.3789, -46.056
1058.3829, -46.019
1058.3868, -46.181
1058.3908, -46.211
1058.3947, -45.674
1058.3987, -44.793
1058.4026, -44.254
1058.4066, -43.268
1058.4105, -41.793
1058.4145, -39.221
1058.4184, -36.643
1058.4224, -34.266
1058.4263, -32.505
1058.4303, -31.516
1058.4342, -30.399
1058.4382, -29.791
1058.4421, -29.557
1058.4461, -29.596
1058.4500, -29.872
1058.4539, -30.723
1058.4579, -31.824
